"id","cnt"
614,4186.10268730159
615,3985.38256190476
616,4424.32206190476
617,4205.81836666667
618,4398.81886984127
619,4434.8443
620,4363.76011111111
621,4398.62000634921
622,4455.21861746032
623,4492.65193968254
624,4773.84879126984
625,4398.0497
626,3976.69754761905
627,3781.0944
628,4241.36367777778
629,4282.98261111111
630,4393.23236190476
631,4701.13818650794
632,4564.82143333334
633,4486.78396666667
634,4253.26644444445
635,4392.57845079366
636,4116.17283333334
637,4050.19544444445
638,4576.11488571429
639,4375.94266666667
640,4220.589
641,3192.813
642,4187.1648
643,4163.44203333333
644,4451.77680634921
645,4490.46554761905
646,2865.01120238095
647,2602.42515
648,2764.67196333333
649,4178.52637777778
650,3020.75473
651,3018.63246333333
652,3019.71363571429
653,4244.3664
654,3861.40891428571
655,4030.05289444445
656,3382.75857444444
657,3785.6945
658,3819.504
659,4469.06402936508
660,3828.32885
661,4192.85625
662,4265.61964444444
663,4208.72671111111
664,3890.61606666667
665,3867.98276666667
666,4131.68308571429
667,3707.10431666667
668,1998.84290151515
669,2835.67056333333
670,2971.45114904762
671,2895.64448238095
672,3158.69539666667
673,3094.49103571429
674,3024.06975
675,3155.83283
676,2952.22414428572
677,2907.67037761905
678,2979.70499666667
679,3157.98723
680,3261.59581666667
681,2914.22536904762
682,3996.65795
683,2894.70393
684,3019.84371095238
685,3092.74448238095
686,3182.54469666667
687,3138.20620238095
688,3004.23028333333
689,3019.24359666667
690,3150.49316333334
691,3247.39153
692,2962.10905
693,2919.23594904762
694,2699.00518333334
695,2649.90281666667
696,3310.96946333334
697,2723.89067761905
698,3063.94553
699,3018.48894904762
700,3321.63533
701,3029.62376904762
702,2786.51853571429
703,3341.80623
704,3897.60019444444
705,2826.17705222222
706,2892.63899984127
707,2954.46988238095
708,2662.60525
709,2432.64701666667
710,2365.30535
711,3007.13518555556
712,2917.86000460317
713,3038.84458555556
714,3033.90240460318
715,3238.46155793651
716,2946.93145
717,2822.59238333333
718,2915.48616333333
719,3131.63605222222
720,3090.72684904762
721,2191.36445
722,1945.35828333333
723,1956.23950793651
724,2144.28068333333
725,1734.84001666667
726,1634.07745
727,2030.11508333333
728,2177.30942460318
729,1906.39300238095
730,1816.16461666667
731,1938.19595793651
