id,cnt
504,2706.0945084755153
505,2995.655694907251
506,2649.77176656766
507,2160.186681213628
508,2398.6469733400245
509,2438.854557807326
510,2909.725585950091
511,3109.8607663593802
512,3335.461295177869
513,3137.069259635472
514,2908.4652754316926
515,2893.6899615722978
516,2433.7162837862766
517,3256.903235512916
518,2371.8836446302744
519,2768.56327552361
520,2753.169595846641
521,2428.2790302210137
522,2012.8397918787173
523,2827.1898692062287
524,2865.77701596884
525,2977.2659286227126
526,3420.333812326896
527,3717.1788485236084
528,2749.77849535507
529,2342.2107150641887
530,2539.3943360715953
531,2695.15743186229
532,3121.3741905383695
533,3062.2962011408417
534,2827.861766165101
535,1884.0308685547593
536,3089.8803963981964
537,3913.9523559271074
538,4313.34468453122
539,4003.8348968482605
540,3823.3059174512655
541,3930.2056311557362
542,3614.8480389248425
543,2986.306618205249
544,3471.103501260228
545,3849.194742621263
546,4179.472881651718
547,4236.940035843074
548,4362.977016610199
549,4104.727390678744
550,4146.939352777414
551,3866.386323227124
552,4437.9096151237645
553,4454.067635845255
554,4537.56361013813
555,4252.935678514668
556,3044.92768627217
557,3415.3732723553544
558,3869.717364165361
559,3859.2690791782766
560,3426.9985289819388
561,3123.5815141441735
562,4047.09444090671
563,3960.6584764909276
564,4365.804193823842
565,4049.328695197082
566,3902.7822951046637
567,2972.8314517863228
568,2007.4323354057547
569,3130.720530393718
570,3777.6725959581445
571,3649.407145907133
572,3997.0176968232277
573,3716.4486459967925
574,4043.580051199532
575,3889.8915542339932
576,3679.860008190223
577,3930.219309216648
578,3703.7673427172526
579,3837.0750111101456
580,3905.387531704995
581,3199.7524265190873
582,4105.067465402456
583,3749.9958469169933
584,3414.2739053557434
585,3245.6209963132846
586,3349.355486541138
587,4127.653725053325
588,3026.404332149377
589,3038.623550621925
590,3755.1483909119474
591,3764.0545206401976
592,3916.2996226244336
593,3724.9955182892354
594,3861.146615559738
595,4376.412707754303
596,3533.7863335203065
597,3144.5711770953367
598,2868.284540195569
599,3629.562222565489
600,3602.7466584038148
601,3739.388247182555
602,3483.4104908496165
603,2781.3232197085154
604,2719.044829131338
605,3587.0854664618982
606,3610.6877339852645
607,3854.0079041942795
608,3910.804615917925
609,3952.635651901784
610,3446.32424786258
611,3253.3870999809265
612,3601.7453510359765
613,3603.2225477128654
614,3715.991704818966
615,2988.328669374918
616,3552.909009049161
617,2833.9340663515704
618,3191.296270063278
619,2886.043608698227
620,3161.0457620279713
621,3171.071850595563
622,3595.9829959261374
623,3517.4003444703067
624,3095.919680863448
625,3185.913799974516
626,2412.9295495679235
627,2388.7964649415135
628,2849.1966383918116
629,3011.6930254412637
630,3060.940567286428
631,3072.2619304024392
632,3340.556247987186
633,3284.361168237328
634,3154.7884260409373
635,3449.871669933315
636,3217.8637891774215
637,3249.6022013452175
638,3257.419591714138
639,3333.0713163134187
640,2748.510831993077
641,2494.639632743081
642,3734.976201882561
643,3487.5702744562805
644,3857.413354825023
645,3110.2581991009038
646,2177.4135283438136
647,1859.5382708908949
648,2279.585020319355
649,3149.4346343319717
650,2735.9586271920116
651,2614.9584248106744
652,2954.5810625994723
653,3031.641692732027
654,2509.4811129655827
655,2840.163296107564
656,2958.3952948177985
657,2611.004695531831
658,2921.8930349132593
659,3239.7294003001666
660,2905.372557879102
661,3143.9150503164888
662,3616.136603436874
663,3764.69801876012
664,2825.412116332485
665,2685.0443823542328
666,2442.452667949788
667,2043.7430994531298
668,1167.118402103901
669,1548.7367496119211
670,1735.9254652251782
671,1907.6147520669379
672,2440.894740259792
673,1795.6126325119455
674,2388.333100913872
675,2094.5839714980884
676,2050.7844316524015
677,1538.193295437606
678,2148.6282547924043
679,2424.0407683372646
680,2826.3056461294655
681,2782.9631462844854
682,2895.2188045663243
683,1477.2857122090554
684,2119.026814186376
685,1662.079602735981
686,2322.5577633775397
687,2525.0932231037423
688,2311.5838013629464
689,1819.4233344105419
690,2011.9465694775004
691,2457.4280461059666
692,2529.6552952656566
693,2559.0556310351412
694,1762.0886993111067
695,1929.3090719471315
696,2382.970032588483
697,1533.2734057977686
698,2119.5263067797455
699,2188.240950987962
700,2257.4058601522597
701,1819.7674785890008
702,2112.356306419795
703,3083.9673743016324
704,2962.4428497517406
705,2395.2856441048293
706,1940.6774085853065
707,1962.363746878024
708,2186.5934463583653
709,2004.3852402608513
710,1994.145306270978
711,1496.14712041138
712,1810.6763743256697
713,2235.425890533968
714,2182.023972756013
715,2373.541042264556
716,1939.2070476282292
717,2258.6440252405473
718,2555.7856087873015
719,2260.5762934642544
720,1698.6880610238022
721,-131.22780366232791
722,441.14141418320673
723,754.9674489261301
724,78.83614468604219
725,-180.1922611210889
726,-1011.3013304206547
727,-175.5772467734755
728,120.3418942955484
729,211.17635276713077
730,195.00568865066907
731,-207.41879308353327
