id,cnt
484,2824.317771407928
485,3360.698547200756
486,3914.398745426478
487,4174.466889448975
488,4544.760340824804
489,4474.2026334489465
490,4179.061066942131
491,4204.974305824326
492,4245.966286152185
493,4029.671000931173
494,3583.757811727622
495,3839.922258052432
496,4048.7694017036256
497,4722.210834647628
498,4960.96931150425
499,4615.346824031331
500,3666.820566961835
501,4034.7424326405044
502,4703.617470943396
503,4786.098135833309
504,5001.291825838082
505,4878.442572394392
506,4402.927807504898
507,3873.808126577101
508,4538.5130636506465
509,4574.583332010396
510,4219.652350010223
511,4398.325201082788
512,4590.051416456861
513,4260.277531533447
514,3954.257334393525
515,3627.130118564388
516,4232.530743027631
517,4809.203238378976
518,4077.889937845736
519,4784.279803109866
520,4426.22155179774
521,4453.52131819779
522,4349.222543166371
523,5213.870829068304
524,4788.668980038354
525,4543.086437125692
526,4653.907144905178
527,4698.247233795291
528,4299.861790499399
529,3874.480340030041
530,4228.096298717625
531,4529.317150316627
532,4817.683379705343
533,4786.850647314911
534,4664.672126477165
535,3831.505294916711
536,4186.701311811016
537,4290.914189983663
538,4029.9110959716963
539,4345.109467983486
540,4396.703040228422
541,4022.344823808136
542,4369.241619748063
543,4495.2646440205235
544,4879.056093206963
545,4137.605810608593
546,3561.5912298771827
547,4422.958042976218
548,3798.3239624432113
549,4320.338097284308
550,4103.414530208657
551,3466.7132136343507
552,3868.4655273368835
553,3914.475089811449
554,3570.5887757141777
555,3341.7619265192297
556,3817.3374908205947
557,4175.932052229599
558,4676.139151313917
559,4746.658333341368
560,4731.876750566334
561,4236.21618916562
562,3986.193551529885
563,3989.508556487201
564,3807.497905901936
565,3975.0180416546905
566,3936.0434163783307
567,4005.61054046106
568,3249.1833593880224
569,4703.650367264362
570,3972.422404224339
571,3659.651820850882
572,4675.610801703256
573,4151.319996513354
574,4307.941523878308
575,4168.282433626585
576,4288.317004188265
577,4155.123412310532
578,4160.761154657954
579,4602.743674897671
580,3905.670429090143
581,3598.663879049082
582,4239.601986163869
583,3569.3755149830613
584,3847.004764646707
585,3836.862544498187
586,3736.5581570439754
587,4383.103275989295
588,4047.129544738148
589,4337.525678004963
590,4578.690379441755
591,4407.718578744907
592,4278.753269699645
593,4652.317057410413
594,4852.428847947392
595,3464.3955720621266
596,4513.322026816146
597,4585.52673896316
598,4468.268882479806
599,5192.735655608758
600,4944.813574177131
601,4816.821322074351
602,5258.746338169958
603,3993.729959423769
604,3983.7239144851283
605,4313.164039526667
606,4568.015608810687
607,5010.457195490843
608,5381.777126073524
609,4441.465609626086
610,4082.587802297652
611,4641.221044490415
612,4086.0967179586964
613,4213.084977508811
614,4133.365178233155
615,4034.4025746252
616,4100.475769221468
617,3846.4175731453424
618,4615.346824031331
619,4693.561256943135
620,4773.170675522515
621,4591.322831212031
622,5367.269693990435
623,4818.895148165449
624,4792.952436951642
625,4734.21530433192
626,4077.1821263219913
627,2948.5694552256978
628,4698.774239322595
629,4867.220534584648
630,4288.458847536586
631,4126.001326285306
632,4517.462637493142
633,4768.118155140354
634,4640.424121302484
635,4437.726814340411
636,4210.950545180136
637,4211.236809621592
638,4640.854500456495
639,4657.937344093933
640,4351.052552756579
641,3495.930227914184
642,4905.259651222691
643,4637.454464738849
644,5096.423230163209
645,4142.200335422432
646,3434.251608207341
647,2500.3326468294104
648,3424.4015603762628
649,4645.695925486277
650,3642.3064655127605
651,3635.7019551463413
652,3761.3200507594574
653,4513.774730469263
654,3574.204088901448
655,4155.146446068065
656,3713.1007378336126
657,4079.4717721402626
658,4296.471006373099
659,4821.026709773392
660,4055.0923811336384
661,4689.89926411276
662,4716.005045114184
663,5469.408745955192
664,4401.430655140903
665,4126.421774640286
666,3799.0325847355425
667,1786.7544991302416
668,1321.3305777042215
669,3005.890354051569
670,3044.943134550407
671,3297.347663381652
672,3733.6560561044676
673,3397.133259074888
674,3469.3048563818666
675,3389.517598298463
676,3021.7601354322337
677,3040.4354614277045
678,3535.565171103492
679,3733.6560561044676
680,3816.2851373546755
681,3690.6776521790193
682,4105.033992323615
683,2944.88606157841
684,3319.5088779357407
685,3318.8251206363184
686,3429.663579595242
687,3601.0066147856433
688,3078.899704682331
689,3468.1678964313364
690,3364.307526665487
691,3703.11406841289
692,3327.5423201784
693,3791.653992392077
694,2896.6072265143102
695,2890.4935246698346
696,3733.5485136526067
697,2748.9761898622974
698,3319.5088779357407
699,3625.769807487867
700,3649.8091322716177
701,3645.654302810346
702,3694.7553066640203
703,3995.2034529397224
704,4201.280482626911
705,3458.421453824752
706,3021.7601354322337
707,3738.8772918320224
708,3405.071731596967
709,3250.601813261753
710,2836.5364528218624
711,3045.4769029576673
712,3282.544837090335
713,3336.7008325918523
714,3359.073191811679
715,3495.2180096382644
716,3449.8669158722328
717,3982.8490014863823
718,3539.954508729557
719,3716.966822178044
720,3480.166486980935
721,1620.48100500975
722,1672.8962032283864
723,1983.0117093237902
724,2218.9534986015906
725,1279.158901291372
726,1058.3764674801073
727,1680.2147509964018
728,2128.1033566964925
729,2069.6793080132497
730,1314.3927540924103
731,1643.0426132424493
